gene1,gene2,chr1,chr2,rep,min,interactions.x,interactions.y,interactions.counts
ZNF438,PARD3,10,10,1,35,31300000,34695000,1
ZNF438,PARD3,10,10,1,35,31320000,34695000,1
ZNF438,PARD3,10,10,1,35,31180000,34700000,1
ZNF438,PARD3,10,10,1,35,31185000,34700000,1
ZNF438,PARD3,10,10,1,35,31195000,34700000,1
ZNF438,PARD3,10,10,1,35,31260000,34700000,1
ZNF438,PARD3,10,10,1,35,31285000,34700000,1
ZNF438,PARD3,10,10,1,35,31295000,34700000,1
ZNF438,PARD3,10,10,1,35,31150000,34705000,1
ZNF438,PARD3,10,10,1,35,31190000,34705000,1
ZNF438,PARD3,10,10,1,35,31215000,34705000,1
ZNF438,PARD3,10,10,1,35,31275000,34705000,1
ZNF438,PARD3,10,10,1,35,31300000,34705000,1
ZNF438,PARD3,10,10,1,35,31320000,34705000,1
ZNF438,PARD3,10,10,1,35,31140000,34710000,1
ZNF438,PARD3,10,10,1,35,31145000,34710000,1
ZNF438,PARD3,10,10,1,35,31180000,34710000,1
ZNF438,PARD3,10,10,1,35,31185000,34710000,1
ZNF438,PARD3,10,10,1,35,31220000,34710000,1
ZNF438,PARD3,10,10,1,35,31225000,34710000,2
ZNF438,PARD3,10,10,1,35,31275000,34710000,1
ZNF438,PARD3,10,10,1,35,31165000,34715000,1
ZNF438,PARD3,10,10,1,35,31200000,34715000,1
ZNF438,PARD3,10,10,1,35,31285000,34715000,1
ZNF438,PARD3,10,10,1,35,31320000,34715000,1
ZNF438,PARD3,10,10,1,35,31135000,34720000,1
ZNF438,PARD3,10,10,1,35,31155000,34720000,1
ZNF438,PARD3,10,10,1,35,31235000,34720000,1
ZNF438,PARD3,10,10,1,35,31250000,34720000,1
ZNF438,PARD3,10,10,1,35,31145000,34725000,1
ZNF438,PARD3,10,10,1,35,31150000,34725000,1
ZNF438,PARD3,10,10,1,35,31160000,34725000,1
ZNF438,PARD3,10,10,1,35,31245000,34725000,1
ZNF438,PARD3,10,10,1,35,31270000,34725000,1
ZNF438,PARD3,10,10,1,35,31295000,34725000,1
ZNF438,PARD3,10,10,1,35,31160000,34730000,1
ZNF438,PARD3,10,10,1,35,31230000,34730000,1
ZNF438,PARD3,10,10,1,35,31250000,34730000,1
ZNF438,PARD3,10,10,1,35,31265000,34730000,1
ZNF438,PARD3,10,10,1,35,31270000,34730000,1
ZNF438,PARD3,10,10,1,35,31275000,34730000,2
ZNF438,PARD3,10,10,1,35,31220000,34735000,1
ZNF438,PARD3,10,10,1,35,31225000,34735000,1
ZNF438,PARD3,10,10,1,35,31265000,34735000,1
ZNF438,PARD3,10,10,1,35,31165000,34740000,1
ZNF438,PARD3,10,10,1,35,31170000,34740000,1
ZNF438,PARD3,10,10,1,35,31175000,34740000,1
ZNF438,PARD3,10,10,1,35,31180000,34740000,1
ZNF438,PARD3,10,10,1,35,31230000,34740000,1
ZNF438,PARD3,10,10,1,35,31255000,34740000,1
ZNF438,PARD3,10,10,1,35,31270000,34740000,1
ZNF438,PARD3,10,10,1,35,31275000,34740000,1
ZNF438,PARD3,10,10,1,35,31320000,34740000,1
ZNF438,PARD3,10,10,1,35,31160000,34745000,1
ZNF438,PARD3,10,10,1,35,31170000,34745000,1
ZNF438,PARD3,10,10,1,35,31185000,34745000,1
ZNF438,PARD3,10,10,1,35,31220000,34745000,1
ZNF438,PARD3,10,10,1,35,31240000,34745000,1
ZNF438,PARD3,10,10,1,35,31290000,34745000,1
ZNF438,PARD3,10,10,1,35,31320000,34745000,1
ZNF438,PARD3,10,10,1,35,31145000,34750000,1
ZNF438,PARD3,10,10,1,35,31150000,34750000,1
ZNF438,PARD3,10,10,1,35,31155000,34750000,1
ZNF438,PARD3,10,10,1,35,31165000,34750000,1
ZNF438,PARD3,10,10,1,35,31180000,34750000,1
ZNF438,PARD3,10,10,1,35,31195000,34750000,1
ZNF438,PARD3,10,10,1,35,31230000,34750000,1
ZNF438,PARD3,10,10,1,35,31235000,34750000,1
ZNF438,PARD3,10,10,1,35,31290000,34750000,1
ZNF438,PARD3,10,10,1,35,31185000,34755000,1
ZNF438,PARD3,10,10,1,35,31215000,34755000,2
ZNF438,PARD3,10,10,1,35,31160000,34760000,2
ZNF438,PARD3,10,10,1,35,31165000,34760000,2
ZNF438,PARD3,10,10,1,35,31195000,34760000,1
ZNF438,PARD3,10,10,1,35,31225000,34760000,1
ZNF438,PARD3,10,10,1,35,31240000,34760000,1
ZNF438,PARD3,10,10,1,35,31295000,34760000,1
ZNF438,PARD3,10,10,1,35,31315000,34760000,1
ZNF438,PARD3,10,10,1,35,31150000,34765000,1
ZNF438,PARD3,10,10,1,35,31200000,34765000,1
ZNF438,PARD3,10,10,1,35,31210000,34765000,3
ZNF438,PARD3,10,10,1,35,31215000,34765000,1
ZNF438,PARD3,10,10,1,35,31230000,34765000,1
ZNF438,PARD3,10,10,1,35,31280000,34765000,1
ZNF438,PARD3,10,10,1,35,31160000,34770000,1
ZNF438,PARD3,10,10,1,35,31205000,34770000,1
ZNF438,PARD3,10,10,1,35,31225000,34770000,1
ZNF438,PARD3,10,10,1,35,31230000,34770000,1
ZNF438,PARD3,10,10,1,35,31235000,34770000,1
ZNF438,PARD3,10,10,1,35,31270000,34770000,1
ZNF438,PARD3,10,10,1,35,31280000,34770000,1
ZNF438,PARD3,10,10,1,35,31285000,34770000,1
ZNF438,PARD3,10,10,1,35,31295000,34770000,2
ZNF438,PARD3,10,10,1,35,31300000,34770000,1
ZNF438,PARD3,10,10,1,35,31160000,34775000,1
ZNF438,PARD3,10,10,1,35,31165000,34775000,1
ZNF438,PARD3,10,10,1,35,31185000,34775000,1
ZNF438,PARD3,10,10,1,35,31195000,34775000,1
ZNF438,PARD3,10,10,1,35,31200000,34775000,1
ZNF438,PARD3,10,10,1,35,31205000,34775000,1
ZNF438,PARD3,10,10,1,35,31215000,34775000,1
ZNF438,PARD3,10,10,1,35,31300000,34775000,2
ZNF438,PARD3,10,10,1,35,31305000,34775000,1
ZNF438,PARD3,10,10,1,35,31310000,34775000,1
ZNF438,PARD3,10,10,1,35,31195000,34780000,1
ZNF438,PARD3,10,10,1,35,31235000,34780000,1
ZNF438,PARD3,10,10,1,35,31270000,34780000,2
ZNF438,PARD3,10,10,1,35,31315000,34780000,1
ZNF438,PARD3,10,10,1,35,31155000,34785000,1
ZNF438,PARD3,10,10,1,35,31160000,34785000,1
ZNF438,PARD3,10,10,1,35,31165000,34785000,3
ZNF438,PARD3,10,10,1,35,31185000,34785000,1
ZNF438,PARD3,10,10,1,35,31225000,34785000,1
ZNF438,PARD3,10,10,1,35,31220000,34790000,1
ZNF438,PARD3,10,10,1,35,31285000,34790000,1
ZNF438,PARD3,10,10,1,35,31135000,34795000,1
ZNF438,PARD3,10,10,1,35,31140000,34795000,1
ZNF438,PARD3,10,10,1,35,31195000,34795000,2
ZNF438,PARD3,10,10,1,35,31240000,34795000,1
ZNF438,PARD3,10,10,1,35,31260000,34795000,1
ZNF438,PARD3,10,10,1,35,31265000,34795000,1
ZNF438,PARD3,10,10,1,35,31270000,34795000,1
ZNF438,PARD3,10,10,1,35,31290000,34795000,1
ZNF438,PARD3,10,10,1,35,31295000,34795000,1
ZNF438,PARD3,10,10,1,35,31310000,34795000,1
ZNF438,PARD3,10,10,1,35,31145000,34800000,1
ZNF438,PARD3,10,10,1,35,31165000,34800000,2
ZNF438,PARD3,10,10,1,35,31170000,34800000,1
ZNF438,PARD3,10,10,1,35,31195000,34800000,1
ZNF438,PARD3,10,10,1,35,31210000,34800000,1
ZNF438,PARD3,10,10,1,35,31255000,34800000,1
ZNF438,PARD3,10,10,1,35,31270000,34800000,1
ZNF438,PARD3,10,10,1,35,31300000,34800000,1
ZNF438,PARD3,10,10,1,35,31200000,34805000,1
ZNF438,PARD3,10,10,1,35,31220000,34805000,1
ZNF438,PARD3,10,10,1,35,31235000,34805000,1
ZNF438,PARD3,10,10,1,35,31250000,34805000,2
ZNF438,PARD3,10,10,1,35,31270000,34805000,1
ZNF438,PARD3,10,10,1,35,31300000,34805000,1
ZNF438,PARD3,10,10,1,35,31310000,34805000,1
ZNF438,PARD3,10,10,1,35,31320000,34805000,1
ZNF438,PARD3,10,10,1,35,31140000,34810000,1
ZNF438,PARD3,10,10,1,35,31145000,34810000,1
ZNF438,PARD3,10,10,1,35,31195000,34810000,1
ZNF438,PARD3,10,10,1,35,31230000,34810000,1
ZNF438,PARD3,10,10,1,35,31265000,34810000,1
ZNF438,PARD3,10,10,1,35,31300000,34810000,1
ZNF438,PARD3,10,10,1,35,31185000,34815000,1
ZNF438,PARD3,10,10,1,35,31270000,34815000,1
ZNF438,PARD3,10,10,1,35,31150000,34820000,1
ZNF438,PARD3,10,10,1,35,31225000,34820000,1
ZNF438,PARD3,10,10,1,35,31270000,34820000,1
ZNF438,PARD3,10,10,1,35,31150000,34825000,1
ZNF438,PARD3,10,10,1,35,31155000,34825000,2
ZNF438,PARD3,10,10,1,35,31220000,34825000,2
ZNF438,PARD3,10,10,1,35,31290000,34825000,1
ZNF438,PARD3,10,10,1,35,31310000,34825000,1
ZNF438,PARD3,10,10,1,35,31135000,34830000,1
ZNF438,PARD3,10,10,1,35,31140000,34830000,1
ZNF438,PARD3,10,10,1,35,31160000,34830000,1
ZNF438,PARD3,10,10,1,35,31175000,34830000,1
ZNF438,PARD3,10,10,1,35,31190000,34830000,1
ZNF438,PARD3,10,10,1,35,31220000,34830000,1
ZNF438,PARD3,10,10,1,35,31230000,34830000,2
ZNF438,PARD3,10,10,1,35,31240000,34830000,1
ZNF438,PARD3,10,10,1,35,31260000,34830000,1
ZNF438,PARD3,10,10,1,35,31135000,34835000,1
ZNF438,PARD3,10,10,1,35,31180000,34835000,2
ZNF438,PARD3,10,10,1,35,31185000,34835000,1
ZNF438,PARD3,10,10,1,35,31190000,34835000,1
ZNF438,PARD3,10,10,1,35,31210000,34835000,1
ZNF438,PARD3,10,10,1,35,31215000,34835000,2
ZNF438,PARD3,10,10,1,35,31300000,34835000,1
ZNF438,PARD3,10,10,1,35,31140000,34840000,1
ZNF438,PARD3,10,10,1,35,31170000,34840000,2
ZNF438,PARD3,10,10,1,35,31180000,34840000,1
ZNF438,PARD3,10,10,1,35,31185000,34840000,1
ZNF438,PARD3,10,10,1,35,31200000,34840000,1
ZNF438,PARD3,10,10,1,35,31220000,34840000,1
ZNF438,PARD3,10,10,1,35,31235000,34840000,1
ZNF438,PARD3,10,10,1,35,31260000,34840000,2
ZNF438,PARD3,10,10,1,35,31265000,34840000,1
ZNF438,PARD3,10,10,1,35,31315000,34840000,1
ZNF438,PARD3,10,10,1,35,31140000,34845000,1
ZNF438,PARD3,10,10,1,35,31160000,34845000,1
ZNF438,PARD3,10,10,1,35,31240000,34845000,1
ZNF438,PARD3,10,10,1,35,31235000,34850000,1
ZNF438,PARD3,10,10,1,35,31245000,34850000,1
ZNF438,PARD3,10,10,1,35,31250000,34850000,1
ZNF438,PARD3,10,10,1,35,31265000,34850000,1
ZNF438,PARD3,10,10,1,35,31290000,34850000,1
ZNF438,PARD3,10,10,1,35,31155000,34855000,2
ZNF438,PARD3,10,10,1,35,31195000,34855000,1
ZNF438,PARD3,10,10,1,35,31200000,34855000,1
ZNF438,PARD3,10,10,1,35,31225000,34855000,1
ZNF438,PARD3,10,10,1,35,31250000,34855000,1
ZNF438,PARD3,10,10,1,35,31265000,34855000,1
ZNF438,PARD3,10,10,1,35,31135000,34860000,2
ZNF438,PARD3,10,10,1,35,31175000,34860000,1
ZNF438,PARD3,10,10,1,35,31190000,34860000,1
ZNF438,PARD3,10,10,1,35,31210000,34860000,1
ZNF438,PARD3,10,10,1,35,31225000,34860000,2
ZNF438,PARD3,10,10,1,35,31300000,34860000,1
ZNF438,PARD3,10,10,1,35,31135000,34865000,2
ZNF438,PARD3,10,10,1,35,31165000,34865000,1
ZNF438,PARD3,10,10,1,35,31200000,34865000,1
ZNF438,PARD3,10,10,1,35,31225000,34865000,1
ZNF438,PARD3,10,10,1,35,31245000,34865000,1
ZNF438,PARD3,10,10,1,35,31275000,34865000,1
ZNF438,PARD3,10,10,1,35,31280000,34865000,1
ZNF438,PARD3,10,10,1,35,31300000,34865000,1
ZNF438,PARD3,10,10,1,35,31240000,34870000,1
ZNF438,PARD3,10,10,1,35,31280000,34870000,1
ZNF438,PARD3,10,10,1,35,31295000,34870000,1
ZNF438,PARD3,10,10,1,35,31165000,34875000,1
ZNF438,PARD3,10,10,1,35,31210000,34875000,1
ZNF438,PARD3,10,10,1,35,31215000,34875000,1
ZNF438,PARD3,10,10,1,35,31220000,34875000,1
ZNF438,PARD3,10,10,1,35,31255000,34875000,1
ZNF438,PARD3,10,10,1,35,31290000,34875000,1
ZNF438,PARD3,10,10,1,35,31200000,34880000,1
ZNF438,PARD3,10,10,1,35,31235000,34880000,3
ZNF438,PARD3,10,10,1,35,31270000,34880000,1
ZNF438,PARD3,10,10,1,35,31300000,34880000,1
ZNF438,PARD3,10,10,1,35,31170000,34885000,2
ZNF438,PARD3,10,10,1,35,31175000,34885000,1
ZNF438,PARD3,10,10,1,35,31260000,34885000,1
ZNF438,PARD3,10,10,1,35,31300000,34885000,1
ZNF438,PARD3,10,10,1,35,31165000,34890000,1
ZNF438,PARD3,10,10,1,35,31230000,34890000,1
ZNF438,PARD3,10,10,1,35,31265000,34890000,1
ZNF438,PARD3,10,10,1,35,31320000,34890000,1
ZNF438,PARD3,10,10,1,35,31200000,34895000,1
ZNF438,PARD3,10,10,1,35,31210000,34895000,1
ZNF438,PARD3,10,10,1,35,31220000,34895000,1
ZNF438,PARD3,10,10,1,35,31225000,34895000,1
ZNF438,PARD3,10,10,1,35,31280000,34895000,1
ZNF438,PARD3,10,10,1,35,31305000,34895000,1
ZNF438,PARD3,10,10,1,35,31135000,34900000,1
ZNF438,PARD3,10,10,1,35,31170000,34900000,1
ZNF438,PARD3,10,10,1,35,31230000,34900000,1
ZNF438,PARD3,10,10,1,35,31265000,34900000,1
ZNF438,PARD3,10,10,1,35,31315000,34900000,1
ZNF438,PARD3,10,10,1,35,31140000,34905000,1
ZNF438,PARD3,10,10,1,35,31145000,34905000,1
ZNF438,PARD3,10,10,1,35,31150000,34905000,1
ZNF438,PARD3,10,10,1,35,31170000,34905000,1
ZNF438,PARD3,10,10,1,35,31280000,34905000,1
ZNF438,PARD3,10,10,1,35,31295000,34905000,1
ZNF438,PARD3,10,10,1,35,31315000,34905000,1
ZNF438,PARD3,10,10,1,35,31160000,34910000,1
ZNF438,PARD3,10,10,1,35,31180000,34910000,1
ZNF438,PARD3,10,10,1,35,31185000,34910000,1
ZNF438,PARD3,10,10,1,35,31245000,34910000,1
ZNF438,PARD3,10,10,1,35,31230000,34915000,1
ZNF438,PARD3,10,10,1,35,31245000,34915000,1
ZNF438,PARD3,10,10,1,35,31255000,34915000,1
ZNF438,PARD3,10,10,1,35,31295000,34915000,1
ZNF438,PARD3,10,10,1,35,31135000,34920000,1
ZNF438,PARD3,10,10,1,35,31150000,34920000,1
ZNF438,PARD3,10,10,1,35,31155000,34920000,1
ZNF438,PARD3,10,10,1,35,31180000,34920000,1
ZNF438,PARD3,10,10,1,35,31185000,34920000,1
ZNF438,PARD3,10,10,1,35,31210000,34920000,1
ZNF438,PARD3,10,10,1,35,31290000,34920000,1
ZNF438,PARD3,10,10,1,35,31160000,34925000,1
ZNF438,PARD3,10,10,1,35,31170000,34925000,1
ZNF438,PARD3,10,10,1,35,31175000,34925000,1
ZNF438,PARD3,10,10,1,35,31220000,34925000,1
ZNF438,PARD3,10,10,1,35,31295000,34925000,1
ZNF438,PARD3,10,10,1,35,31300000,34925000,1
ZNF438,PARD3,10,10,1,35,31175000,34930000,2
ZNF438,PARD3,10,10,1,35,31210000,34930000,1
ZNF438,PARD3,10,10,1,35,31255000,34930000,1
ZNF438,PARD3,10,10,1,35,31260000,34930000,1
ZNF438,PARD3,10,10,1,35,31165000,34935000,1
ZNF438,PARD3,10,10,1,35,31190000,34935000,1
ZNF438,PARD3,10,10,1,35,31205000,34935000,1
ZNF438,PARD3,10,10,1,35,31225000,34935000,1
ZNF438,PARD3,10,10,1,35,31145000,34940000,1
ZNF438,PARD3,10,10,1,35,31180000,34940000,1
ZNF438,PARD3,10,10,1,35,31230000,34940000,2
ZNF438,PARD3,10,10,1,35,31310000,34940000,1
ZNF438,PARD3,10,10,1,35,31320000,34940000,1
ZNF438,PARD3,10,10,1,35,31195000,34945000,1
ZNF438,PARD3,10,10,1,35,31215000,34945000,1
ZNF438,PARD3,10,10,1,35,31225000,34945000,3
ZNF438,PARD3,10,10,1,35,31230000,34945000,1
ZNF438,PARD3,10,10,1,35,31250000,34945000,1
ZNF438,PARD3,10,10,1,35,31260000,34945000,1
ZNF438,PARD3,10,10,1,35,31295000,34945000,1
ZNF438,PARD3,10,10,1,35,31315000,34945000,1
ZNF438,PARD3,10,10,1,35,31320000,34945000,1
ZNF438,PARD3,10,10,1,35,31180000,34950000,1
ZNF438,PARD3,10,10,1,35,31200000,34950000,1
ZNF438,PARD3,10,10,1,35,31230000,34950000,1
ZNF438,PARD3,10,10,1,35,31310000,34950000,1
ZNF438,PARD3,10,10,1,35,31135000,34955000,1
ZNF438,PARD3,10,10,1,35,31155000,34955000,1
ZNF438,PARD3,10,10,1,35,31160000,34955000,1
ZNF438,PARD3,10,10,1,35,31185000,34955000,1
ZNF438,PARD3,10,10,1,35,31190000,34955000,1
ZNF438,PARD3,10,10,1,35,31195000,34955000,1
ZNF438,PARD3,10,10,1,35,31265000,34955000,1
ZNF438,PARD3,10,10,1,35,31135000,34960000,1
ZNF438,PARD3,10,10,1,35,31175000,34960000,1
ZNF438,PARD3,10,10,1,35,31255000,34960000,1
ZNF438,PARD3,10,10,1,35,31295000,34960000,1
ZNF438,PARD3,10,10,1,35,31300000,34960000,1
ZNF438,PARD3,10,10,1,35,31310000,34960000,1
ZNF438,PARD3,10,10,1,35,31320000,34960000,1
ZNF438,PARD3,10,10,1,35,31135000,34965000,1
ZNF438,PARD3,10,10,1,35,31170000,34965000,1
ZNF438,PARD3,10,10,1,35,31175000,34965000,1
ZNF438,PARD3,10,10,1,35,31250000,34965000,1
ZNF438,PARD3,10,10,1,35,31145000,34970000,1
ZNF438,PARD3,10,10,1,35,31195000,34970000,1
ZNF438,PARD3,10,10,1,35,31205000,34970000,1
ZNF438,PARD3,10,10,1,35,31210000,34970000,1
ZNF438,PARD3,10,10,1,35,31235000,34970000,1
ZNF438,PARD3,10,10,1,35,31260000,34970000,1
ZNF438,PARD3,10,10,1,35,31135000,34975000,1
ZNF438,PARD3,10,10,1,35,31140000,34975000,1
ZNF438,PARD3,10,10,1,35,31150000,34975000,1
ZNF438,PARD3,10,10,1,35,31155000,34975000,1
ZNF438,PARD3,10,10,1,35,31170000,34975000,1
ZNF438,PARD3,10,10,1,35,31185000,34975000,1
ZNF438,PARD3,10,10,1,35,31210000,34975000,1
ZNF438,PARD3,10,10,1,35,31245000,34975000,1
ZNF438,PARD3,10,10,1,35,31310000,34975000,1
ZNF438,PARD3,10,10,1,35,31205000,34980000,1
ZNF438,PARD3,10,10,1,35,31240000,34980000,1
ZNF438,PARD3,10,10,1,35,31320000,34980000,1
ZNF438,PARD3,10,10,1,35,31160000,34985000,1
ZNF438,PARD3,10,10,1,35,31195000,34985000,1
ZNF438,PARD3,10,10,1,35,31200000,34985000,1
ZNF438,PARD3,10,10,1,35,31215000,34985000,1
ZNF438,PARD3,10,10,1,35,31275000,34985000,1
ZNF438,PARD3,10,10,1,35,31280000,34985000,1
ZNF438,PARD3,10,10,1,35,31300000,34985000,1
ZNF438,PARD3,10,10,1,35,31310000,34985000,1
ZNF438,PARD3,10,10,1,35,31315000,34985000,1
ZNF438,PARD3,10,10,1,35,31150000,34990000,1
ZNF438,PARD3,10,10,1,35,31175000,34990000,1
ZNF438,PARD3,10,10,1,35,31210000,34990000,2
ZNF438,PARD3,10,10,1,35,31285000,34990000,1
ZNF438,PARD3,10,10,1,35,31310000,34990000,1
ZNF438,PARD3,10,10,1,35,31135000,34995000,1
ZNF438,PARD3,10,10,1,35,31180000,34995000,1
ZNF438,PARD3,10,10,1,35,31175000,35000000,1
ZNF438,PARD3,10,10,1,35,31255000,35000000,1
ZNF438,PARD3,10,10,1,35,31300000,35000000,1
ZNF438,PARD3,10,10,1,35,31230000,35005000,1
ZNF438,PARD3,10,10,1,35,31250000,35005000,1
ZNF438,PARD3,10,10,1,35,31255000,35005000,1
ZNF438,PARD3,10,10,1,35,31285000,35005000,1
ZNF438,PARD3,10,10,1,35,31160000,35010000,1
ZNF438,PARD3,10,10,1,35,31185000,35010000,1
ZNF438,PARD3,10,10,1,35,31220000,35010000,1
ZNF438,PARD3,10,10,1,35,31260000,35010000,1
ZNF438,PARD3,10,10,1,35,31270000,35010000,1
ZNF438,PARD3,10,10,1,35,31275000,35010000,1
ZNF438,PARD3,10,10,1,35,31145000,35015000,1
ZNF438,PARD3,10,10,1,35,31180000,35015000,1
ZNF438,PARD3,10,10,1,35,31195000,35015000,1
ZNF438,PARD3,10,10,1,35,31210000,35015000,1
ZNF438,PARD3,10,10,1,35,31270000,35015000,1
ZNF438,PARD3,10,10,1,35,31300000,35015000,1
ZNF438,PARD3,10,10,1,35,31135000,35020000,1
ZNF438,PARD3,10,10,1,35,31140000,35020000,1
ZNF438,PARD3,10,10,1,35,31190000,35020000,1
ZNF438,PARD3,10,10,1,35,31215000,35020000,1
ZNF438,PARD3,10,10,1,35,31220000,35020000,1
ZNF438,PARD3,10,10,1,35,31300000,35020000,2
ZNF438,PARD3,10,10,1,35,31310000,35020000,1
ZNF438,PARD3,10,10,1,35,31145000,35025000,1
ZNF438,PARD3,10,10,1,35,31165000,35025000,1
ZNF438,PARD3,10,10,1,35,31170000,35025000,1
ZNF438,PARD3,10,10,1,35,31175000,35025000,1
ZNF438,PARD3,10,10,1,35,31210000,35025000,1
ZNF438,PARD3,10,10,1,35,31270000,35025000,1
ZNF438,PARD3,10,10,1,35,31310000,35025000,1
ZNF438,PARD3,10,10,1,35,31150000,35030000,1
ZNF438,PARD3,10,10,1,35,31155000,35030000,1
ZNF438,PARD3,10,10,1,35,31170000,35030000,1
ZNF438,PARD3,10,10,1,35,31230000,35035000,1
ZNF438,PARD3,10,10,1,35,31270000,35035000,1
ZNF438,PARD3,10,10,1,35,31280000,35035000,1
ZNF438,PARD3,10,10,1,35,31200000,35040000,1
ZNF438,PARD3,10,10,1,35,31205000,35040000,1
ZNF438,PARD3,10,10,1,35,31215000,35040000,1
ZNF438,PARD3,10,10,1,35,31230000,35040000,1
ZNF438,PARD3,10,10,1,35,31250000,35040000,1
ZNF438,PARD3,10,10,1,35,31315000,35040000,1
ZNF438,PARD3,10,10,1,35,31155000,35045000,1
ZNF438,PARD3,10,10,1,35,31185000,35045000,1
ZNF438,PARD3,10,10,1,35,31230000,35045000,2
ZNF438,PARD3,10,10,1,35,31295000,35045000,1
ZNF438,PARD3,10,10,1,35,31305000,35045000,1
ZNF438,PARD3,10,10,1,35,31140000,35050000,3
ZNF438,PARD3,10,10,1,35,31150000,35050000,1
ZNF438,PARD3,10,10,1,35,31175000,35050000,1
ZNF438,PARD3,10,10,1,35,31195000,35050000,1
ZNF438,PARD3,10,10,1,35,31200000,35050000,1
ZNF438,PARD3,10,10,1,35,31220000,35050000,1
ZNF438,PARD3,10,10,1,35,31260000,35050000,1
ZNF438,PARD3,10,10,1,35,31275000,35050000,1
ZNF438,PARD3,10,10,1,35,31280000,35050000,1
ZNF438,PARD3,10,10,1,35,31285000,35050000,1
ZNF438,PARD3,10,10,1,35,31320000,35050000,2
ZNF438,PARD3,10,10,1,35,31195000,35055000,1
ZNF438,PARD3,10,10,1,35,31215000,35055000,1
ZNF438,PARD3,10,10,1,35,31240000,35055000,1
ZNF438,PARD3,10,10,1,35,31260000,35055000,1
ZNF438,PARD3,10,10,1,35,31295000,35055000,1
ZNF438,PARD3,10,10,1,35,31135000,35060000,1
ZNF438,PARD3,10,10,1,35,31200000,35060000,1
ZNF438,PARD3,10,10,1,35,31250000,35060000,1
ZNF438,PARD3,10,10,1,35,31285000,35060000,1
ZNF438,PARD3,10,10,1,35,31295000,35060000,1
ZNF438,PARD3,10,10,1,35,31140000,35065000,1
ZNF438,PARD3,10,10,1,35,31170000,35065000,1
ZNF438,PARD3,10,10,1,35,31180000,35065000,1
ZNF438,PARD3,10,10,1,35,31190000,35065000,1
ZNF438,PARD3,10,10,1,35,31195000,35065000,1
ZNF438,PARD3,10,10,1,35,31230000,35065000,1
ZNF438,PARD3,10,10,1,35,31285000,35065000,1
ZNF438,PARD3,10,10,1,35,31135000,35070000,1
ZNF438,PARD3,10,10,1,35,31140000,35070000,1
ZNF438,PARD3,10,10,1,35,31260000,35070000,1
ZNF438,PARD3,10,10,1,35,31275000,35070000,1
ZNF438,PARD3,10,10,1,35,31300000,35070000,1
ZNF438,PARD3,10,10,1,35,31165000,35075000,1
ZNF438,PARD3,10,10,1,35,31230000,35075000,1
ZNF438,PARD3,10,10,1,35,31250000,35075000,1
ZNF438,PARD3,10,10,1,35,31260000,35075000,1
ZNF438,PARD3,10,10,1,35,31190000,35080000,1
ZNF438,PARD3,10,10,1,35,31195000,35080000,1
ZNF438,PARD3,10,10,1,35,31250000,35080000,1
ZNF438,PARD3,10,10,1,35,31280000,35080000,1
ZNF438,PARD3,10,10,1,35,31285000,35080000,1
ZNF438,PARD3,10,10,1,35,31305000,35080000,1
ZNF438,PARD3,10,10,1,35,31310000,35080000,1
ZNF438,PARD3,10,10,1,35,31180000,35085000,1
ZNF438,PARD3,10,10,1,35,31275000,35085000,1
ZNF438,PARD3,10,10,1,35,31305000,35085000,1
ZNF438,PARD3,10,10,1,35,31310000,35085000,1
ZNF438,PARD3,10,10,1,35,31315000,35085000,1
ZNF438,PARD3,10,10,1,35,31200000,35090000,1
ZNF438,PARD3,10,10,1,35,31215000,35090000,1
ZNF438,PARD3,10,10,1,35,31240000,35090000,1
ZNF438,PARD3,10,10,1,35,31145000,35095000,1
ZNF438,PARD3,10,10,1,35,31185000,35095000,2
ZNF438,PARD3,10,10,1,35,31195000,35095000,1
ZNF438,PARD3,10,10,1,35,31250000,35100000,1
ZNF438,PARD3,10,10,2,35,31140000,34400000,1
ZNF438,PARD3,10,10,2,35,31195000,34400000,2
ZNF438,PARD3,10,10,2,35,31210000,34400000,1
ZNF438,PARD3,10,10,2,35,31135000,34405000,1
ZNF438,PARD3,10,10,2,35,31310000,34405000,1
ZNF438,PARD3,10,10,2,35,31205000,34410000,1
ZNF438,PARD3,10,10,2,35,31225000,34410000,1
ZNF438,PARD3,10,10,2,35,31245000,34410000,1
ZNF438,PARD3,10,10,2,35,31295000,34410000,1
ZNF438,PARD3,10,10,2,35,31305000,34410000,1
ZNF438,PARD3,10,10,2,35,31310000,34410000,1
ZNF438,PARD3,10,10,2,35,31225000,34415000,1
ZNF438,PARD3,10,10,2,35,31300000,34415000,1
ZNF438,PARD3,10,10,2,35,31215000,34420000,1
ZNF438,PARD3,10,10,2,35,31135000,34425000,1
ZNF438,PARD3,10,10,2,35,31175000,34425000,1
ZNF438,PARD3,10,10,2,35,31265000,34425000,1
ZNF438,PARD3,10,10,2,35,31180000,34430000,1
ZNF438,PARD3,10,10,2,35,31215000,34430000,1
ZNF438,PARD3,10,10,2,35,31260000,34430000,1
ZNF438,PARD3,10,10,2,35,31320000,34430000,1
ZNF438,PARD3,10,10,2,35,31245000,34435000,1
ZNF438,PARD3,10,10,2,35,31140000,34440000,1
ZNF438,PARD3,10,10,2,35,31145000,34440000,1
ZNF438,PARD3,10,10,2,35,31235000,34440000,1
ZNF438,PARD3,10,10,2,35,31285000,34440000,1
